year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC,
2182,156,0.000514792,0.099113258,0.241726122,4.022600252,2.916066887,0.009887506,1.390751745,3.408035344,0.006844535,916.9122812,3400.749669,2528.462501,2246.705203,
2183,157,0.000509698,0.100042783,0.24305287,4.023729998,2.918480447,0.009765485,1.395323317,3.418250822,0.006903258,940.7905894,3481.708208,2583.493836,2265.030293,
2184,158,0.000504968,0.100856949,0.244622658,4.025361227,2.920894685,0.009646172,1.400427332,3.429013572,0.006962056,965.6321961,3564.820607,2639.610967,2282.483114,
2185,159,0.000500625,0.101623611,0.246757686,4.027594673,2.923309902,0.00952974,1.405933816,3.440500122,0.007020658,991.3914048,3650.157227,2695.787419,2298.990757,
2186,160,0.000495626,0.102270033,0.249252227,4.030541189,2.925726459,0.009416376,1.411778639,3.453152529,0.007078791,1018.060826,3737.865998,2752.822383,2314.476322,
2187,161,0.000488959,0.103596321,0.250872493,4.033886243,2.928144784,0.009305275,1.417839297,3.467210171,0.00713697,1045.586709,3828.042103,2811.965987,2328.857346,
2188,162,0.000481918,0.1043559,0.252906231,4.036903317,2.930565115,0.009194732,1.424684123,3.481843084,0.007196432,1074.396545,3920.69393,2873.120262,2342.046559,
2189,163,0.000472508,0.10539171,0.255590444,4.039415066,2.932987257,0.00908436,1.431783483,3.497371354,0.007257375,1104.161523,4015.84136,2933.111236,2353.953302,
2190,164,0.0004558,0.106098846,0.258961245,4.040400944,2.935410906,0.008971922,1.439358266,3.514298404,0.007321469,1135.071522,4113.728555,2993.679703,2364.4832,
2191,165,0.000425176,0.107810104,0.260968171,4.036733626,2.937835147,0.008850672,1.447100655,3.533127971,0.007393941,1166.913931,4214.478311,3057.045028,2373.533924,
2192,166,0.000373845,0.109146062,0.264045857,4.022413403,2.940257187,0.008707991,1.455856193,3.552586446,0.007484646,1200.331562,4318.052243,3119.83736,2380.997129,
2193,167,0.000285447,0.110028108,0.267940318,3.988411149,2.942670635,0.008525431,1.465246181,3.573549416,0.007607964,1235.027763,4424.639155,3183.065699,2386.761254,
2194,168,0.000130711,0.111917451,0.270600492,3.918145425,2.945063682,0.008269555,1.474848085,3.596623642,0.007789866,1270.582567,4534.337264,3248.497972,2390.707332,
2195,169,0.001936267,0.112283541,0.276425812,3.780828988,2.947414569,0.007879048,1.485504842,3.620637238,0.008077497,1307.482182,4647.075885,3312.814803,2392.710556,
2196,170,-4.35E-05,0.115223924,0.278715131,4.36796866,2.949683067,0.008987758,1.495863051,3.648220608,0.007569422,1350.984064,4765.3345,3380.548294,2392.643496,
2197,171,-0.000120305,0.117688644,0.281923047,4.124056726,2.952303848,0.008378796,1.508121676,3.676169509,0.008004416,1390.625045,4884.907026,3447.169205,2390.329643,
2198,172,-0.00041564,0.117690228,0.288396348,3.853651272,2.954778282,0.007730624,1.521765449,3.705240999,0.008471387,1432.436981,5008.076268,3511.558188,2385.650414,
2199,173,0.001896927,0.118851673,0.295004725,3.442430407,2.957090473,0.006818557,1.534634708,3.738130442,0.009140082,1473.596286,5134.793769,3579.528201,2378.455595,
2200,174,0.001812517,0.122378545,0.298760799,4.049768994,2.959155931,0.007920319,1.547753244,3.774725663,0.00856517,1524.799522,5268.557205,3650.7717,2368.591184,
2201,175,0.002007247,0.124374522,0.305428431,4.634730601,2.961585792,0.00894998,1.563101821,3.812409992,0.008026421,1579.359781,5406.449937,3718.490427,2355.836045,
2202,176,-0.000862754,0.126529455,0.311580038,5.285217693,2.964366631,0.010077332,1.579260875,3.85356866,0.007521559,1636.818738,5549.11023,3785.146435,2339.99479,
2203,177,-0.000847171,0.12842726,0.318073146,4.541805391,2.967537761,0.008550596,1.596317356,3.897566446,0.008608047,1684.913134,5692.702199,3851.450957,2320.852568,
2204,178,0.002369572,0.134199934,0.321249146,3.836290477,2.970262844,0.00713123,1.614003997,3.944525305,0.009613557,1735.412252,5841.112876,3926.301477,2298.255363,
2205,179,0.002492227,0.133885677,0.333514718,4.616482961,2.972564619,0.008473237,1.635524729,3.991500709,0.009008864,1804.702283,5998.610235,3989.740193,2272.000931,
2206,180,-0.001128563,0.135957706,0.342026447,5.45505335,2.975334508,0.009886038,1.655575886,4.046082802,0.008442207,1874.974089,6161.949961,4055.050185,2241.800715,
2207,181,0.002745405,0.137139349,0.353334814,4.519181557,2.978607541,0.008086642,1.676232873,4.104698209,0.009688046,1932.069066,6325.929553,4120.596392,2207.382669,
2208,182,0.003043903,0.143409652,0.35852919,5.43910016,2.981319049,0.009609939,1.696717253,4.169432239,0.009078668,2007.703212,6501.113745,4193.123996,2168.558686,
2209,183,0.003498529,0.143640225,0.372514947,6.471696668,2.98458251,0.011290076,1.721282143,4.234874241,0.008507619,2091.229322,6682.395727,4254.645748,2124.978804,
2210,184,0.004081335,0.14385351,0.387196532,7.658312817,2.988465528,0.013191583,1.744667008,4.308247828,0.00797249,2177.229889,6870.59659,4314.800901,2076.330516,
2211,185,0.00480043,0.149339783,0.395573892,9.035530341,2.993060515,0.015367475,1.76691977,4.389656934,0.007471021,2266.075175,7066.009575,4381.742224,2022.269679,
2212,186,0.005663853,0.149971369,0.410935981,10.64280176,2.998481833,0.017872664,1.792498124,4.473474268,0.007001093,2363.609701,7268.530872,4439.688883,1962.427608,
2213,187,0.006716293,0.152888387,0.423877233,12.52358213,3.004867514,0.020765553,1.817173838,4.565279896,0.006560725,2465.251647,7478.78441,4499.684598,1896.415973,
2214,188,0.00796873,0.154122671,0.439575403,14.73514813,3.012381664,0.024123443,1.842898687,4.662644859,0.006148055,2574.046804,7696.881998,4555.263614,1823.810556,
2215,189,0.009505799,0.154043432,0.457359547,17.34382762,3.021222753,0.028032377,1.868213663,4.767498499,0.005761342,2688.827253,7923.202625,4607.354034,1744.157272,
2216,190,0.011257212,0.160256651,0.467382253,20.44323728,3.031629049,0.032612567,1.892044815,4.881106602,0.005398954,2808.980825,8158.056368,4668.284136,1656.963125,
2217,191,0.013435564,0.158742098,0.487899047,24.12902861,3.043894992,0.037970559,1.91971807,4.996713838,0.00505936,2942.617691,8401.306332,4713.394036,1561.69251,
2218,192,0.015908736,0.162601281,0.501749674,28.55886479,3.058372409,0.0442843,1.944583467,5.122679178,0.004741126,3081.917046,8653.681339,4765.936204,1457.769287,
2219,193,0.018791788,0.160987786,0.523017639,33.89520472,3.075507728,0.051702534,1.971274129,5.253067592,0.004442909,3234.519099,8915.060249,4806.399967,1344.553399,
2220,194,0.022229588,0.169050895,0.532640136,40.3543146,3.09584485,0.060416477,1.995121404,5.39359343,0.00416345,3395.064975,9185.885126,4856.620233,1221.34646,
2221,195,0.026222137,0.158911645,0.564742402,48.21248577,3.120057439,0.070668288,2.024355119,5.534376075,0.003901569,3577.678801,9466.010103,4878.587206,1087.369479,
2222,196,0.030953211,0.166175749,0.575004727,57.7772119,3.148984931,0.082715892,2.043460281,5.693378411,0.00365616,3760.469949,9755.984891,4923.962315,941.7588068,
2223,197,0.03644692,0.165017357,0.596165483,69.41653226,3.183651258,0.096883351,2.06758884,5.852196834,0.003426188,3969.138199,10055.12435,4948.952044,783.5334276,
2224,198,0.042924262,0.168796773,0.610367703,83.5293038,3.225301177,0.113525224,2.089384577,6.019527535,0.003210681,4194.761358,10363.60999,4980.037198,611.5956422,
2225,199,0.050482448,0.171927713,0.625239047,100.5845941,3.275418759,0.133078948,2.113122341,6.189376928,0.003008729,4447.597027,10680.62862,5002.230329,424.6861992,
2226,200,-0.003915629,2.77E-16,1.78E-14,121.1080542,3.335769516,0.156040612,2.138146288,6.36214371,0.00281948,4730.51734,11005.43114,10994.19537,221.3708376,
